Ligand,Bite Angle (°),Cone Angle (°),Sterimol B1,Sterimol B5,Sterimol L,% Buried Volume (3.5A),% Buried Volume (5.0A),% Buried Volume (7.0A),SASA (A^2),HOMO Energy (eV),LUMO Energy (eV),Cu-L1 (A),Cu-L2 (A),Cu-N (A),Lowdin Charge (Cu),Lowdin Charge (N),Lowdin Charge (L1),Lowdin Charge (L2),Bonded Valence (Cu),Bonded Valence (N),Bonded Valence (L1),Bonded Valence (L2),Atomic Population (Cu),Atomic Population (N),Atomic Population (L1),Atomic Population (L2),Bond Order (Cu-N),Bond Order (Cu-L1),Bond Order (Cu-L2),Orbital Charge N(s),Orbital Charge N(p),Orbital Charge N(pz),Orbital Charge N(px),Orbital Charge N(py),Orbital Charge Cu(s),Orbital Charge Cu(p),Orbital Charge Cu(pz),Orbital Charge Cu(px),Orbital Charge Cu(py),Orbital Charge Cu(d),Orbital Charge Cu(dxz),Orbital Charge Cu(dyz),Orbital Charge Cu(dxy),Orbital Charge Cu(dz2),Orbital Charge Cu(dx2y2),Orbital Charge L1(s),Orbital Charge L1(p),Orbital Charge L1(pz),Orbital Charge L1(px),Orbital Charge L1(py),Orbital Charge L1(d),Orbital Charge L1(dxz),Orbital Charge L1(dyz),Orbital Charge L1(dxy),Orbital Charge L1(dz2),Orbital Charge L1(dx2y2),Orbital Charge L2(s),Orbital Charge L2(p),Orbital Charge L2(pz),Orbital Charge L2(px),Orbital Charge L2(py),Orbital Charge L2(d),Orbital Charge L2(dxz),Orbital Charge L2(dyz),Orbital Charge L2(dxy),Orbital Charge L2(dz2),Orbital Charge L2(dx2y2),Ea
VEVMAK,63.88,159.11,3.63,6.28,9.85,24.8,16.6,13.3,651.38,-2.9782,-2.3744,2.1,2.02,1.83,0.3703,-0.4306,-0.5483,-0.5855,1.9438,2.8201,1.9564,1.9755,28.9029,7.3757,8.4933,8.534,0.8278,0.4149,0.5184,3.2057,4.1482,1.4852,1.431,1.2321,6.4437,12.422,4.151,4.1543,4.1166,9.764,1.8906,1.972,1.9783,1.9699,1.9531,3.5391,4.6669,1.5267,1.497,1.6432,0.3423,0.0692,0.0765,0.0698,0.0591,0.0677,3.5343,4.7076,1.5946,1.6326,1.4804,0.3436,0.0451,0.0805,0.0756,0.0531,0.0893,20
VEVMAM,48.24,134.28,2.05,13.73,13.94,20.1,13.4,8.1,848.91,-2.9263,-1.7976,1.85,2.99,1.83,0.2997,-0.4649,-0.639,-0.5625,1.5667,2.7818,2.0401,2.0143,28.7652,7.338,8.5715,8.4555,0.8136,0.5577,0,3.202,4.1882,1.5994,1.3856,1.2032,6.56,12.3803,4.165,4.17,4.0453,9.76,1.8626,1.9748,1.9736,1.9907,1.9583,3.487,4.7604,1.6035,1.5246,1.6324,0.3916,0.0902,0.0652,0.0825,0.0616,0.0921,3.5499,4.7416,1.5931,1.6612,1.4873,0.2711,0.0284,0.0704,0.0679,0.0352,0.0691,26.8
VEWROE,50.81,160.67,2.19,7.35,11.26,28.8,22.5,15.6,683.3,-2.9897,-2.2087,1.92,2.91,1.87,0.2409,-0.4737,-0.2067,-0.6413,1.6629,2.7745,3.0521,2.0404,28.8685,7.3583,7.3138,8.4925,0.8184,0.6082,0,3.2065,4.1952,1.419,1.3102,1.466,6.5708,12.4024,4.1646,4.1366,4.1012,9.7859,1.9021,1.9561,1.9664,1.9888,1.9725,3.1314,3.9924,1.3554,1.3064,1.3305,0.0829,0.0146,0.0153,0.0161,0.0152,0.0219,3.5605,4.7703,1.5382,1.7287,1.5034,0.3105,0.0674,0.0721,0.0515,0.0587,0.0607,23.2
VEXQAQ01,76.28,180.12,2,6.12,5.56,38.1,27.2,15.1,515.41,-3.0198,-2.1693,2.02,2.21,1.86,0.2843,-0.4476,-0.1704,-0.3852,1.8019,2.8096,3.043,2.8521,28.6972,7.362,7.2592,7.6463,0.8027,0.4523,0.1854,3.2011,4.1737,1.2129,1.3928,1.568,6.4472,12.4621,4.0476,4.2156,4.1989,9.8064,1.9638,1.9809,1.9456,1.9597,1.9564,3.1655,3.9141,1.2424,1.3809,1.2909,0.0908,0.0241,0.0176,0.0134,0.0257,0.01,3.2151,4.1071,1.258,1.2974,1.5517,0.0629,0.0175,0.0108,0.012,0.0188,0.0039,14.8
VEXZII,83.12,198.66,1.55,9.89,9.53,37.8,29.5,20.4,747.28,-2.8221,-1.8498,1.93,2.02,1.87,0.4585,-0.4378,-0.6456,-0.6867,2.1286,2.7914,2,1.9512,28.8163,7.3706,8.4933,8.4885,0.8009,0.5414,0.4757,3.212,4.1517,1.1908,1.4218,1.539,6.3662,12.4305,4.0496,4.1861,4.1948,9.7448,1.9792,1.9619,1.9426,1.936,1.925,3.5096,4.695,1.4767,1.5155,1.7027,0.441,0.0921,0.0871,0.0827,0.1185,0.0605,3.5323,4.7591,1.5247,1.6858,1.5485,0.3953,0.0799,0.0897,0.0638,0.0911,0.0709,15.9
VEYGEL02,76.89,173.54,1.67,6.37,7.77,28.7,21.3,14.9,565.12,-2.5924,-1.5889,2.17,1.96,1.87,0.2276,-0.4604,-0.6928,-0.3914,1.7658,2.7438,1.9987,2.773,28.8231,7.3755,8.5385,7.6224,0.7331,0.2961,0.5806,3.1972,4.1895,1.327,1.3077,1.5548,6.4852,12.4857,4.1868,4.1361,4.1628,9.8015,1.9466,1.9322,1.9791,1.9729,1.9707,3.5495,4.7347,1.533,1.6607,1.541,0.4087,0.0826,0.0687,0.1104,0.0546,0.0924,3.2737,4.0338,1.5459,1.0768,1.411,0.0839,0.0165,0.0044,0.0207,0.0127,0.0297,15.3
VEYLOD,81.37,199.24,1.61,5.46,6.85,32.7,21.8,10.6,453.53,-3.075,-2.5082,2.01,2.02,1.85,0.2983,-0.4068,-0.1424,-0.5288,1.9751,2.866,3.0252,2.0975,28.8015,7.3553,7.23,8.4738,0.8251,0.4679,0.3913,3.208,4.1231,1.4583,1.4395,1.2253,6.4135,12.5078,4.1844,4.1715,4.152,9.7803,1.9081,1.9699,1.9527,1.9771,1.9725,3.1482,3.9125,1.3863,1.3775,1.1488,0.0816,0.0079,0.025,0.0209,0.0119,0.0159,3.5147,4.6429,1.4618,1.497,1.6841,0.3711,0.0771,0.0876,0.0562,0.0885,0.0617,18.5
VEYQIB,82.35,224.55,2.6,7.74,8.53,38.7,30.2,19.1,655.25,-3.6389,-3.0433,1.97,2,1.82,0.3797,-0.3507,-0.0236,-0.6096,2.2265,2.9612,3.2554,2.048,28.7448,7.2979,7.0879,8.5319,0.8527,0.6015,0.4496,3.2064,4.0679,1.4209,1.4305,1.2165,6.373,12.523,4.2068,4.1738,4.1423,9.7244,1.8893,1.9809,1.9805,1.9404,1.9332,3.1558,3.7514,1.2136,1.4188,1.119,0.1164,0.0161,0.0324,0.0267,0.0173,0.0238,3.5223,4.6996,1.4993,1.5511,1.6492,0.3877,0.0857,0.0829,0.0676,0.086,0.0655,18
VEZHIS,87.72,187.52,2.15,6.91,8.65,38.2,25.3,12.2,526.63,-1.7565,-0.7238,1.99,2.02,1.9,0.2836,-0.4741,-0.8632,-0.8835,1.927,2.7416,1.8117,1.8317,28.9687,7.3683,8.5408,8.516,0.7182,0.5377,0.471,3.2177,4.18,1.4149,1.2824,1.4827,6.42,12.4971,4.1788,4.1977,4.1206,9.7992,1.945,1.9152,1.9708,1.9821,1.9862,3.5664,4.8826,1.6417,1.4967,1.7442,0.4142,0.1124,0.0704,0.0766,0.0672,0.0876,3.5703,4.8781,1.6148,1.6605,1.6029,0.4351,0.0917,0.094,0.0678,0.0793,0.1022,27.4
VEZJAO,87.14,224.66,2.21,8.11,8.77,36.1,27.5,22,713.13,-3.8694,-3.5959,2.02,1.98,1.83,0.3886,-0.3054,-0.1201,-0.6164,2.2425,3.0023,3.1804,2.0609,28.7773,7.2768,7.1186,8.5274,0.8386,0.5102,0.5505,3.2134,4.014,1.3415,1.2662,1.4063,6.3578,12.5169,4.1562,4.1852,4.1755,9.7367,1.9494,1.9271,1.907,1.9709,1.9823,3.1605,3.8695,1.3529,1.2463,1.2703,0.0901,0.0208,0.0175,0.0146,0.0116,0.0257,3.5294,4.691,1.4863,1.5811,1.6236,0.396,0.0847,0.0822,0.0695,0.0923,0.0672,21.6
VEZKOD,83.28,232.47,2.13,11.53,8.68,39.7,28.6,16.8,723.55,-3.3835,-2.8863,2.01,1.99,1.85,0.3904,-0.3769,-0.0785,-0.6243,2.1932,2.9028,3.0828,2.0453,28.7834,7.3068,7.1017,8.5395,0.8117,0.5379,0.4961,3.214,4.0884,1.2407,1.3512,1.4964,6.3694,12.4936,4.1379,4.2143,4.1413,9.7465,1.9173,1.9614,1.9781,1.9892,1.9005,3.1649,3.7999,1.304,1.3512,1.1446,0.1138,0.0109,0.0306,0.0224,0.0196,0.0303,3.521,4.7047,1.5201,1.5232,1.6613,0.3987,0.0834,0.0634,0.0986,0.0591,0.0942,18.5
VIBCAM,90.58,191.99,1.55,6.52,9.18,30.6,19.1,12.6,591.47,-2.3373,-1.7597,2.03,1.91,1.83,0.4811,-0.3585,-0.6249,-0.6366,2.1592,2.9338,2.0251,1.9618,28.668,7.2959,8.4695,8.4037,0.7907,0.4341,0.5487,3.2038,4.0797,1.2306,1.4787,1.3704,6.3568,12.461,4.0742,4.2024,4.1845,9.701,1.9689,1.8941,1.9706,1.9656,1.9018,3.5392,4.7188,1.5091,1.5079,1.7017,0.367,0.0772,0.0639,0.069,0.0936,0.0632,3.5844,4.6341,1.4114,1.6569,1.5658,0.4182,0.0805,0.0862,0.0673,0.1245,0.0597,12.1
VICGOE,47.17,131.55,2.13,6.73,9.33,19.9,15.4,11.4,541.45,-2.9818,0.0311,3.04,1.87,1.83,0.2973,-0.4654,-0.5473,-0.6259,1.5463,2.777,2.0352,2.021,28.7856,7.3433,8.4308,8.5424,0.816,0,0.5579,3.1998,4.1905,1.3352,1.3999,1.4554,6.5639,12.3728,4.1359,4.1478,4.0891,9.766,1.8859,1.9639,1.9553,1.9764,1.9845,3.5434,4.73,1.5326,1.6067,1.5907,0.274,0.0479,0.0729,0.0403,0.0673,0.0456,3.489,4.7435,1.6894,1.563,1.4912,0.3934,0.0772,0.0847,0.0903,0.062,0.0791,28
VICVOV,97.44,195.96,1.55,9.17,8.5,35.8,25.7,15.1,598.29,-2.6606,-1.1138,2.05,1.97,1.92,0.3356,-0.4602,-0.5704,-0.8434,1.9615,2.7401,2.0436,1.8563,28.9219,7.3874,8.4529,8.5384,0.7624,0.3499,0.5978,3.2213,4.1654,1.497,1.1958,1.4726,6.4142,12.465,4.1156,4.1383,4.2111,9.7852,1.9545,1.9449,1.9619,1.9624,1.9615,3.5287,4.6869,1.5164,1.4925,1.6781,0.3548,0.0811,0.0721,0.0544,0.0815,0.0656,3.5571,4.885,1.6192,1.6014,1.6644,0.4012,0.0766,0.0725,0.0738,0.0793,0.0991,16.8
VIDSIK,48.2,133.31,2.04,5.68,8.89,20.4,15.6,11,517.36,-2.9122,0.1608,1.87,2.98,1.85,0.3081,-0.4758,-0.6411,-0.5448,1.5093,2.7522,2.0225,1.9994,28.7734,7.3603,8.5519,8.4386,0.798,0.5437,0,3.2097,4.1917,1.3567,1.3832,1.4517,6.5644,12.3589,4.1329,4.1452,4.0808,9.7686,1.8847,1.9629,1.9582,1.9784,1.9844,3.4874,4.7567,1.5751,1.693,1.4887,0.3971,0.0652,0.096,0.089,0.065,0.0818,3.5465,4.7256,1.602,1.518,1.6056,0.2727,0.0551,0.0436,0.0711,0.0332,0.0698,26.1
VIFBUK,83.23,191.42,3.14,7.43,8.04,33.6,27.7,19.7,656.19,-3.8293,-3.2131,1.94,1.98,1.82,0.3917,-0.3407,0.1745,-0.5551,2.2753,2.9736,3.2684,2.052,28.7446,7.3052,7.011,8.4982,0.8609,0.6646,0.4314,3.2101,4.0539,1.2679,1.3214,1.4646,6.3686,12.5307,4.1585,4.2103,4.1619,9.7089,1.8796,1.9617,1.966,1.9855,1.9161,3.1494,3.5495,1.3031,1.139,1.1074,0.1266,0.0157,0.0209,0.0322,0.0279,0.0299,3.5027,4.6497,1.475,1.5515,1.6233,0.4027,0.0879,0.0695,0.0852,0.0678,0.0923,20.2
VIGDOF,47.66,132.89,2.28,5.88,9.53,21.3,16.8,11.3,567.4,-2.9568,-0.3532,3.02,1.86,1.84,0.2986,-0.4655,-0.5334,-0.6021,1.605,2.7771,1.9941,2.0036,28.8124,7.341,8.4151,8.5063,0.8203,0,0.6044,3.2031,4.1877,1.5792,1.4103,1.1982,6.5614,12.375,4.1716,4.1498,4.0535,9.765,1.8757,1.9603,1.9659,1.9879,1.9752,3.5528,4.7217,1.6033,1.6374,1.481,0.2589,0.0287,0.0698,0.0643,0.03,0.0661,3.4933,4.7397,1.5764,1.5062,1.657,0.3691,0.0981,0.0584,0.0752,0.0591,0.0784,26.3
VILKUY,81.15,203.76,1.76,7.42,9.31,32.9,22.3,13.5,541.44,-3.488,-2.9189,1.95,2.07,1.82,0.2829,-0.3857,-0.0526,-0.5222,2.065,2.9009,3.2209,2.1085,28.7814,7.3299,7.0889,8.4629,0.8503,0.5972,0.326,3.1999,4.1093,1.4985,1.4179,1.1929,6.4096,12.541,4.1819,4.2027,4.1564,9.7665,1.9164,1.982,1.9663,1.9246,1.9773,3.1557,3.7807,1.3588,1.3144,1.1076,0.1161,0.0132,0.0285,0.038,0.0155,0.0209,3.5145,4.6445,1.4713,1.4978,1.6754,0.3632,0.0763,0.0702,0.0725,0.0683,0.076,23.2
VILZEV,47.25,132.21,2.39,5.14,8.25,21,18.1,13.5,541.39,-2.9445,-1.9244,1.86,3.02,1.84,0.3007,-0.4652,-0.6328,-0.5399,1.5619,2.7769,2.0472,2.013,28.7749,7.3408,8.5238,8.4081,0.8165,0.5586,0,3.2017,4.1892,1.5661,1.4198,1.2034,6.5586,12.3739,4.1668,4.1469,4.0602,9.7668,1.8845,1.9529,1.9596,1.9901,1.9797,3.4804,4.7434,1.5383,1.5345,1.6707,0.4089,0.095,0.0797,0.0805,0.0772,0.0765,3.5431,4.7174,1.6238,1.6127,1.4808,0.2795,0.0286,0.0695,0.0653,0.0423,0.0737,25.7
VIMJAF,84.25,184.31,1.67,7.1,7.52,29.4,22.8,16.1,543.6,-2.1321,0.3973,2.03,2.02,1.91,0.2703,-0.4696,-0.7526,-0.7589,1.769,2.7426,1.883,2.005,28.9156,7.355,8.585,8.5564,0.6994,0.4605,0.5038,3.2117,4.1816,1.431,1.4454,1.3052,6.4479,12.4787,4.154,4.1715,4.1532,9.803,1.9086,1.9272,1.9788,1.9939,1.9945,3.5493,4.7968,1.5738,1.6644,1.5586,0.4066,0.069,0.0766,0.0916,0.0763,0.0931,3.5501,4.8246,1.6066,1.5126,1.7054,0.3843,0.0808,0.056,0.0934,0.0727,0.0815,20.3
VIMJOT,84.7,181.92,3.52,6.84,9.46,28.2,16.7,12.3,691.32,-2.2304,0.1311,2.03,2.03,1.91,0.2693,-0.4707,-0.7548,-0.7551,1.7896,2.7462,1.9665,1.9669,28.9354,7.3674,8.5682,8.5701,0.7039,0.4961,0.4961,3.2128,4.1817,1.4416,1.4563,1.2837,6.4466,12.4783,4.1484,4.1769,4.1529,9.8059,1.8891,1.9518,1.9833,1.9931,1.9886,3.5507,4.8221,1.5807,1.6485,1.5929,0.382,0.0686,0.0707,0.0861,0.0771,0.0795,3.5507,4.8222,1.6017,1.5073,1.7132,0.3822,0.0814,0.0557,0.0906,0.0739,0.0805,21.4
VIMKEH,82.02,182.23,1.67,7.14,7.16,31.3,20.3,12.3,508.41,-2.5716,-0.7035,2,2.04,1.9,0.1011,-0.4761,-0.1581,-0.4309,1.8996,2.7505,3.2393,2.8762,28.9022,7.394,7.1291,7.5851,0.753,0.4547,0.4287,3.2156,4.1857,1.3308,1.2325,1.6223,6.4734,12.5818,4.1847,4.2192,4.178,9.8437,1.9585,1.9226,1.9695,1.9927,2.0005,3.1697,3.8894,1.2954,1.3433,1.2507,0.099,0.0167,0.0153,0.0186,0.0205,0.0279,3.2494,4.1226,1.4654,1.1898,1.4674,0.0589,0.0157,0.0071,0.0161,0.0084,0.0116,19.1
VIMPEN,83.88,194.05,2.25,7.22,13.88,32.2,21.2,13.2,750.16,-2.9128,-2.4411,2,1.97,1.85,0.2634,-0.422,-0.7152,-0.1084,2.0578,2.8278,2.0253,3.1889,28.8385,7.3528,8.5465,7.1277,0.8047,0.4802,0.483,3.2039,4.1418,1.5285,1.4237,1.1896,6.414,12.5508,4.1825,4.1987,4.1696,9.7718,1.9096,1.9819,1.9748,1.9363,1.9692,3.5363,4.7805,1.5337,1.5415,1.7054,0.3984,0.0835,0.0754,0.0813,0.0833,0.0749,3.1478,3.8657,1.2836,1.3768,1.2054,0.0949,0.0111,0.0231,0.0267,0.0144,0.0197,18.9
VINGEH,97.75,213.49,1.6,10.69,11.77,36.8,24.3,14.4,756.51,-2.7368,-2.2375,1.94,1.97,1.87,0.17,-0.4254,-0.1645,-0.4011,2.1821,2.7913,3.2432,2.9919,28.7983,7.3475,7.1419,7.5763,0.7266,0.5197,0.4992,3.2057,4.1449,1.3942,1.5265,1.2242,6.4192,12.6326,4.216,4.1978,4.2187,9.7782,1.9389,1.9655,1.9843,1.9607,1.9288,3.1606,3.9071,1.252,1.4463,1.2088,0.0967,0.0161,0.0189,0.0311,0.0139,0.0168,3.2364,4.1046,1.398,1.2727,1.4338,0.0601,0.0103,0.0117,0.0183,0.0124,0.0073,16
VINWUM,46.56,131.36,2.19,4.89,8.26,19.6,14.8,10.3,490.21,-2.9499,-0.0522,3.06,1.85,1.83,0.2954,-0.468,-0.5531,-0.6031,1.5846,2.7799,1.9739,2.0583,28.8052,7.3522,8.4506,8.5313,0.8207,0,0.5923,3.2036,4.1896,1.4109,1.4686,1.3101,6.5654,12.3739,4.1644,4.1381,4.0714,9.7652,1.8949,1.9525,1.9639,1.9656,1.9884,3.5452,4.7334,1.5741,1.5635,1.5958,0.2745,0.0423,0.0767,0.0465,0.055,0.0539,3.4858,4.7465,1.6735,1.5989,1.4741,0.3707,0.0576,0.0965,0.0818,0.0551,0.0797,26.3
VINXEW,81.74,205.16,1.67,7.98,8.33,33.6,22.6,11.2,542.23,-2.8065,-1.7469,2.09,1.91,1.84,0.2407,-0.4486,-0.6187,-0.0663,1.988,2.8042,1.8909,3.2175,28.8347,7.3781,8.4793,7.116,0.8164,0.3128,0.5806,3.2015,4.1718,1.4679,1.4568,1.2471,6.4343,12.5334,4.1621,4.1946,4.1767,9.7916,1.9121,1.973,1.9648,1.9641,1.9775,3.5335,4.7303,1.5234,1.5709,1.636,0.3549,0.0684,0.0664,0.074,0.063,0.0831,3.1756,3.7707,1.3104,1.2677,1.1925,0.1201,0.0167,0.0214,0.0369,0.015,0.03,22.7
VIQCIK,84.22,187.28,1.75,8.24,8.18,30.6,21.3,13.6,560.52,-2.6549,-2.3427,1.94,1.94,1.84,0.4081,-0.3939,-0.6498,-0.8476,2.1786,2.8183,2.0474,1.8641,28.7351,7.3463,8.5132,8.523,0.7216,0.5011,0.5659,3.201,4.1167,1.2901,1.4912,1.3354,6.3796,12.5034,4.1502,4.1729,4.1803,9.7088,1.9351,1.9365,1.9595,1.9733,1.9044,3.5177,4.6829,1.4635,1.6391,1.5803,0.4492,0.0807,0.062,0.1339,0.0617,0.1109,3.5678,4.8837,1.6686,1.5096,1.7055,0.3961,0.0796,0.046,0.1004,0.0824,0.0877,18.3
VIQWOI,84.94,210.3,3.39,9.11,8.34,36.6,29.7,20.2,637.48,-3.9099,-3.5388,1.99,2.01,1.8,0.4286,-0.296,-0.5719,-0.096,2.2789,3.0191,2.0937,3.2402,28.7205,7.2712,8.4808,7.1651,0.8526,0.5387,0.5246,3.2068,4.0101,1.3446,1.2819,1.3835,6.3604,12.5096,4.1816,4.163,4.165,9.7013,1.9371,1.8874,1.9526,1.9705,1.9537,3.5211,4.6691,1.4875,1.5898,1.5917,0.3817,0.0867,0.0811,0.0647,0.0837,0.0655,3.1334,3.8714,1.3274,1.2136,1.3305,0.0912,0.0229,0.0091,0.023,0.0139,0.0223,20.9
VIRDOP,81.77,221.87,2.71,7.56,6.17,43.8,34.5,17.9,554.29,-3.062,-2.0955,2,1.97,1.83,0.2547,-0.3864,-0.1462,0.1238,2.2874,2.9065,3.0753,3.0678,28.8116,7.2915,7.2409,7.0015,0.8204,0.4946,0.595,3.2029,4.1075,1.3808,1.4775,1.2493,6.4142,12.5846,4.1559,4.2223,4.2064,9.7465,1.9563,1.9405,1.9717,1.9315,1.9465,3.1632,3.8991,1.3831,1.1804,1.3356,0.0838,0.0198,0.0076,0.0245,0.0097,0.0223,3.1565,3.5865,1.1972,1.2835,1.1058,0.1332,0.0145,0.0285,0.0446,0.0161,0.0296,17
VISJOY,81.79,216.56,2.61,9.55,9.22,39.5,28.7,18.4,696.93,-3.2904,-2.5874,2.02,2,1.84,0.3687,-0.4035,-0.0968,-0.6376,2.1056,2.8706,3.0204,2.0805,28.7625,7.335,7.2007,8.5355,0.8366,0.5058,0.4305,3.204,4.1247,1.2476,1.3358,1.5413,6.3777,12.4989,4.1603,4.1999,4.1386,9.7547,1.9087,1.9558,1.9751,1.9947,1.9205,3.1761,3.8082,1.2259,1.333,1.2493,0.1125,0.0133,0.0257,0.0188,0.031,0.0236,3.5187,4.7098,1.5443,1.5523,1.6131,0.4091,0.1058,0.0693,0.077,0.0795,0.0775,23.8
VISSAR,83.42,255.55,4.02,6.86,8.73,59.2,48.8,28,728.17,-3.8924,-0.934,2.05,2.05,2.02,0.3319,-0.3162,-0.1127,-0.6382,1.705,2.9681,3.0392,1.9656,28.7763,7.3828,7.1983,8.5393,0.5175,0.4499,0.3652,3.191,4.045,1.492,1.2548,1.2983,6.3493,12.4455,4.1716,4.1737,4.1002,9.8732,1.9606,1.9542,1.9789,1.9852,1.9943,3.1452,3.8864,1.3743,1.2466,1.2655,0.0811,0.0168,0.017,0.0165,0.0112,0.0196,3.5127,4.7194,1.5021,1.6736,1.5437,0.4061,0.1025,0.0734,0.0581,0.1083,0.0638,47.7
VISSUM,82.26,181.38,2.43,6.25,6.85,36.8,30.4,17.2,530.08,-1.2122,0.8827,2.13,1.98,1.9,0.278,-0.4464,-0.5794,-0.8638,1.7677,2.8553,1.9388,1.7084,28.9902,7.2901,8.4586,8.5902,0.7962,0.3179,0.533,3.2099,4.1622,1.5093,1.2684,1.3845,6.4701,12.4571,4.1589,4.1846,4.1136,9.7948,1.9058,1.9621,1.9762,1.991,1.9597,3.5206,4.7131,1.5524,1.5497,1.611,0.3458,0.0832,0.0668,0.0568,0.0773,0.0616,3.5473,4.8564,1.453,1.689,1.7144,0.4601,0.0971,0.0963,0.083,0.1199,0.0638,19.6
VIVMAR,87.48,194.2,2.79,4.73,9.84,34.7,24.7,15.8,570.82,-3.1725,-2.8876,1.91,1.88,1.83,0.4943,-0.3328,-0.6175,-0.8286,2.4978,2.9253,2.0419,1.9083,28.7588,7.2792,8.4725,8.5713,0.7891,0.6133,0.6636,3.2138,4.0425,1.2885,1.3985,1.3555,6.3432,12.5128,4.1701,4.1707,4.172,9.6498,1.9632,1.886,1.9423,1.9585,1.8998,3.5233,4.6783,1.5326,1.6074,1.5382,0.4159,0.0841,0.0653,0.1106,0.058,0.0979,3.553,4.8415,1.6422,1.4809,1.7185,0.4341,0.0907,0.0704,0.1011,0.0851,0.0868,23.5
VIXMUL,66.04,222.44,2.04,7.98,7.78,39.7,32.6,23.7,725.6,-2.7728,-1.9067,1.95,2.1,1.84,0.2447,-0.4321,-0.2016,-0.1935,2.0634,2.8308,3.0981,3.008,28.8606,7.3277,7.2206,7.3035,0.7651,0.5442,0.2998,3.1944,4.1637,1.2578,1.557,1.3489,6.4499,12.5066,4.1249,4.201,4.1807,9.7989,1.9566,1.9121,1.9664,1.9903,1.9735,3.1379,3.9827,1.4322,1.2642,1.2862,0.0811,0.013,0.0169,0.0183,0.0111,0.0217,3.1846,3.9249,1.4416,1.2744,1.2088,0.0841,0.0094,0.0214,0.0191,0.0126,0.0216,16.9
VIXWOR,83.01,223.12,1.89,5.63,7.57,39.2,28.9,16.1,513.05,-3.1944,-2.4822,2.02,2,1.85,0.201,-0.4144,-0.132,-0.1378,2.1059,2.86,3.2034,3.1529,28.8035,7.3418,7.1863,7.1254,0.8077,0.4663,0.4785,3.2071,4.1315,1.4676,1.4497,1.2142,6.4253,12.586,4.1841,4.2041,4.1978,9.7877,1.9318,1.9655,1.9604,1.9487,1.9813,3.1535,3.8873,1.3262,1.3586,1.2025,0.0912,0.0107,0.0236,0.0233,0.0152,0.0185,3.1615,3.8838,1.3361,1.212,1.3357,0.0925,0.0201,0.0141,0.0201,0.019,0.0193,16.7
VIXYUZ,79.08,220.25,2.83,8.06,9.16,43,37.8,26.8,716.9,-2.4988,-0.9593,2.01,2.19,1.92,0.3099,-0.4732,-0.1451,-0.4883,1.7404,2.7278,2.8674,2.0182,28.8895,7.3707,7.3282,8.4528,0.7643,0.5515,0.2327,3.2219,4.1784,1.2563,1.276,1.6461,6.4555,12.4233,4.1264,4.1837,4.1132,9.8113,1.9223,1.9764,1.9663,1.9762,1.9701,3.1312,3.9391,1.3839,1.3284,1.2268,0.0748,0.0103,0.0136,0.0193,0.009,0.0227,3.5241,4.614,1.428,1.559,1.627,0.3501,0.0496,0.0615,0.0887,0.0522,0.0982,15
VIYQOL,88.49,193.58,3.57,10.31,8.77,38,31.2,20.8,754.5,-2.796,-2.7325,1.95,1.88,1.84,0.5079,-0.3588,-0.7128,-0.7709,2.4881,2.8919,1.6956,1.9948,28.779,7.3133,8.664,8.543,0.7993,0.5829,0.6679,3.2153,4.0663,1.2716,1.4833,1.3115,6.334,12.5061,4.127,4.2108,4.1683,9.652,1.9712,1.8911,1.9658,1.9679,1.856,3.5256,4.7435,1.6767,1.59,1.4768,0.4437,0.0726,0.0941,0.1039,0.0581,0.115,3.5382,4.7817,1.6597,1.4556,1.6664,0.451,0.0965,0.0808,0.1033,0.0701,0.1004,15.2
VIZHIW01,47.29,132.3,1.63,8.42,14.17,21.5,16.4,10.5,679.87,-2.9351,-0.9625,1.86,3.02,1.84,0.2959,-0.468,-0.6357,-0.5469,1.551,2.7749,1.9859,2.0355,28.7825,7.3475,8.5474,8.4337,0.8121,0.5617,0,3.2042,4.1892,1.3496,1.2434,1.5961,6.5658,12.3728,4.1308,4.1181,4.1239,9.7654,1.911,1.9398,1.9425,1.9886,1.9834,3.4901,4.7559,1.7007,1.4374,1.6178,0.3898,0.1083,0.0446,0.0903,0.0658,0.0807,3.5492,4.7379,1.5167,1.6965,1.5246,0.2598,0.0654,0.0582,0.034,0.0676,0.0346,26.6
VOBCIA,88.11,229.99,2.28,13.89,7.41,39.9,28.3,17.5,928.25,-2.6125,-1.9359,2,1.99,1.9,0.3574,-0.4401,-0.1694,-0.718,2.086,2.7971,3.1925,1.9341,28.864,7.3514,7.1372,8.5135,0.7578,0.5044,0.4633,3.2178,4.1494,1.182,1.5985,1.369,6.3956,12.4685,4.0479,4.1785,4.2422,9.7785,1.9877,1.9755,1.9496,1.9446,1.9211,3.154,3.9261,1.3339,1.2052,1.387,0.0893,0.0165,0.0117,0.0264,0.0132,0.0215,3.533,4.779,1.5579,1.6252,1.5958,0.406,0.0678,0.0638,0.1032,0.0643,0.1069,13
