Ligand,Bite Angle (°),Cone Angle (°),Sterimol B1,Sterimol B5,Sterimol L,% Buried Volume (3.5A),% Buried Volume (5.0A),% Buried Volume (7.0A),SASA (A^2),HOMO Energy (eV),LUMO Energy (eV),Cu-L1 (A),Cu-L2 (A),Cu-N (A),Lowdin Charge (Cu),Lowdin Charge (N),Lowdin Charge (L1),Lowdin Charge (L2),Bonded Valence (Cu),Bonded Valence (N),Bonded Valence (L1),Bonded Valence (L2),Atomic Population (Cu),Atomic Population (N),Atomic Population (L1),Atomic Population (L2),Bond Order (Cu-N),Bond Order (Cu-L1),Bond Order (Cu-L2),Orbital Charge N(s),Orbital Charge N(p),Orbital Charge N(pz),Orbital Charge N(px),Orbital Charge N(py),Orbital Charge Cu(s),Orbital Charge Cu(p),Orbital Charge Cu(pz),Orbital Charge Cu(px),Orbital Charge Cu(py),Orbital Charge Cu(d),Orbital Charge Cu(dxz),Orbital Charge Cu(dyz),Orbital Charge Cu(dxy),Orbital Charge Cu(dz2),Orbital Charge Cu(dx2y2),Orbital Charge L1(s),Orbital Charge L1(p),Orbital Charge L1(pz),Orbital Charge L1(px),Orbital Charge L1(py),Orbital Charge L1(d),Orbital Charge L1(dxz),Orbital Charge L1(dyz),Orbital Charge L1(dxy),Orbital Charge L1(dz2),Orbital Charge L1(dx2y2),Orbital Charge L2(s),Orbital Charge L2(p),Orbital Charge L2(pz),Orbital Charge L2(px),Orbital Charge L2(py),Orbital Charge L2(d),Orbital Charge L2(dxz),Orbital Charge L2(dyz),Orbital Charge L2(dxy),Orbital Charge L2(dz2),Orbital Charge L2(dx2y2),Ea
OLIJAU,83.04,235.36,2.18,7.69,11.16,38.6,27.6,16.4,641.05,-4.0698,-2.9092,2.06,2.04,1.91,0.3575,-0.247,-0.0939,-0.5013,1.8216,2.9749,3.1578,2.0679,28.7881,7.2802,7.1792,8.479,0.6765,0.4632,0.3646,3.1671,3.9994,1.3914,1.3915,1.2165,6.3787,12.4378,4.1048,4.189,4.1439,9.826,1.9369,1.9871,1.9681,1.9683,1.9657,3.1459,3.8593,1.3037,1.3658,1.1898,0.0886,0.0098,0.0218,0.0251,0.0128,0.0191,3.503,4.627,1.4835,1.5125,1.631,0.3713,0.0794,0.0815,0.0639,0.0721,0.0745,24
OLOBIA,33.21,173.08,1.64,4.52,7.35,26.4,17.4,9.3,438.04,-3.0989,-2.3693,3.7,2.15,1.87,0.3774,-0.2577,-0.1156,-0.0538,1.738,2.9983,2.9004,2.8136,28.74,7.3063,7.1382,7.1028,0.7488,0,0.286,3.1617,4.0145,1.1832,1.4071,1.4242,6.4276,12.3867,4.1167,4.1075,4.1626,9.8083,1.9696,1.9581,1.9345,1.9781,1.9681,3.188,3.8283,1.3738,1.3015,1.153,0.0994,0.0114,0.0325,0.0166,0.0197,0.0191,3.1562,3.7933,1.3556,1.3312,1.1064,0.1044,0.0141,0.0202,0.0167,0.0243,0.0291,9.2
OLOFOK,62.54,156.69,2.36,8.69,9.07,25.3,19.3,13.9,613.24,-3.1075,-1.1267,2.12,2.08,1.87,0.3782,-0.2582,-0.5724,-0.5925,1.6694,2.9252,1.9653,1.8981,28.8728,7.3275,8.5245,8.5355,0.6737,0.4347,0.4576,3.1602,4.0136,1.2742,1.411,1.3284,6.4439,12.361,4.1177,4.1569,4.0865,9.8168,1.9199,1.9667,1.9583,1.9801,1.9917,3.5399,4.7171,1.6226,1.472,1.6226,0.3154,0.0747,0.0467,0.0723,0.0424,0.0793,3.531,4.7197,1.5256,1.6842,1.5099,0.3418,0.0628,0.0782,0.0708,0.0565,0.0734,15
OLUPES01,86.15,205.6,1.65,9.38,8.31,32.6,25.1,18.2,655.88,-4.2691,-3.7286,2.12,1.84,1.94,0.5159,-0.1964,-0.158,-0.5838,2.5574,3.0278,3.0833,2.1874,28.7987,7.1961,7.1153,8.5293,0.5481,0.3527,0.6955,3.1655,3.9489,1.2538,1.3212,1.374,6.2587,12.4954,4.1879,4.1823,4.1252,9.73,1.9888,1.9877,1.9832,1.873,1.8973,3.1658,3.9026,1.3619,1.221,1.3198,0.0896,0.0182,0.0147,0.0193,0.0102,0.0272,3.4954,4.667,1.4485,1.6653,1.5532,0.4214,0.0765,0.0682,0.1047,0.0698,0.1022,-9.3
OLUZEB,94.44,229.53,2.98,7.68,12.01,37.9,27.3,17.8,758.42,-3.1798,-2.0998,1.97,1.96,1.93,0.316,-0.2504,-0.1503,-0.7047,1.897,2.9443,3.1699,2.0238,28.7981,7.2643,7.1353,8.5565,0.6374,0.4999,0.4953,3.1708,3.9988,1.3269,1.2434,1.4285,6.3745,12.4904,4.165,4.1736,4.1517,9.8191,1.9482,1.9517,1.9863,1.9803,1.9527,3.1482,3.9067,1.3071,1.1945,1.4051,0.0953,0.0211,0.011,0.0318,0.0131,0.0183,3.5175,4.7778,1.553,1.5778,1.647,0.4093,0.0902,0.0578,0.0941,0.0703,0.0968,28.2
OMEMEA,79.3,173.78,3.22,7.72,9.98,29.3,20.4,15.5,666.72,-3.7522,-1.731,1.9,2.37,1.89,0.3004,-0.2654,-0.0945,-0.5088,1.6962,2.942,3.259,2.0616,28.8236,7.288,7.0336,8.4488,0.6876,0.6157,0.17,3.1662,4.0193,1.3343,1.3774,1.3077,6.4893,12.4112,4.167,4.1198,4.1244,9.7991,1.9559,1.9176,1.9731,1.9591,1.9934,3.1541,3.8172,1.3161,1.2079,1.2932,0.1232,0.0256,0.0176,0.0282,0.0173,0.0345,3.5298,4.649,1.4762,1.6616,1.5112,0.33,0.0565,0.0684,0.0652,0.0584,0.0815,20.5
OMEVIL,82.97,213.4,1.76,5.43,8.18,35.3,23.7,12.7,476.59,-4.6274,-3.8892,2.03,1.93,1.85,0.4632,-0.2357,0.2243,-0.5929,2.1942,3.0142,3.1893,2.126,28.6922,7.294,7.0572,8.4791,0.7381,0.5347,0.5577,3.1689,3.9856,1.3198,1.2786,1.3873,6.3465,12.4674,4.1361,4.175,4.1563,9.7229,1.9589,1.9446,1.8985,1.9621,1.9588,3.1241,3.5187,1.2397,1.128,1.151,0.133,0.0275,0.0191,0.0342,0.0172,0.035,3.5151,4.6753,1.4823,1.5724,1.6206,0.4025,0.096,0.0833,0.0619,0.0938,0.0676,12.8
OMIXOX,84.27,182.99,3.45,8.56,9.34,34.1,29.4,22.4,707.4,-4.2593,-2.9423,1.78,2.48,1.93,0.4829,-0.2079,-0.5638,-0.1135,2.2859,2.9982,2.3241,2.6868,28.7713,7.1409,8.5414,7.1325,0.4992,0.6331,0.1497,3.1666,3.9583,1.3213,1.3186,1.3184,6.2737,12.4688,4.174,4.1187,4.1761,9.7747,1.9802,1.9583,1.9508,1.9032,1.9823,3.464,4.6397,1.5022,1.4927,1.6449,0.4601,0.1014,0.0838,0.0899,0.1009,0.0842,3.2445,3.7555,1.2683,1.3798,1.1074,0.1134,0.0152,0.0313,0.0184,0.0157,0.0327,10.7
OMOMIM,93.47,222.41,2.29,8.63,7.96,37.2,29.2,17.8,572.26,-3.048,-1.9697,1.91,2.05,1.91,0.3509,-0.2479,-0.725,0.1341,1.917,2.9051,2.0645,2.9205,28.7711,7.2843,8.5725,7.1731,0.6375,0.5542,0.4239,3.167,3.9993,1.3013,1.4256,1.2723,6.3859,12.4647,4.1214,4.1915,4.1518,9.7985,1.9622,1.9289,1.9547,1.9681,1.9845,3.5084,4.8027,1.5865,1.5697,1.6465,0.4139,0.0848,0.0786,0.0909,0.0686,0.091,3.1638,3.5895,1.2626,1.2919,1.035,0.1126,0.0197,0.0215,0.0206,0.0258,0.025,24.2
OMUNOA,81.8,192.68,1.91,7.49,11.31,31.2,21.9,14.6,647.47,-4.293,-3.9587,2.09,1.91,1.86,0.4191,-0.248,-0.0847,-0.5822,1.9775,3.0115,3.1036,2.1844,28.6664,7.3064,7.0798,8.517,0.7237,0.3567,0.547,3.1687,3.9973,1.3866,1.3507,1.26,6.3693,12.4577,4.1268,4.1806,4.1503,9.754,1.9118,1.973,1.9388,1.9275,2.0028,3.1578,3.8367,1.2864,1.2038,1.3465,0.0901,0.0208,0.0105,0.023,0.0111,0.0248,3.5028,4.6543,1.4549,1.6357,1.5637,0.4252,0.0829,0.0782,0.097,0.0736,0.0934,23.9
ONILED,116.75,No Value,2.5,7.84,8.72,37.4,29.7,24.7,714.32,-4.1418,-2.9986,2.12,1.89,1.94,0.5203,-0.1964,-0.5563,-0.5639,2.417,2.9776,2.0741,2.2319,28.8291,7.1281,8.4141,8.5164,0.5412,0.3463,0.6021,3.1633,3.9515,1.295,1.2586,1.3979,6.2426,12.4723,4.1595,4.1381,4.1747,9.7647,1.9372,1.9103,1.985,1.9608,1.9715,3.5243,4.6333,1.4423,1.5993,1.5917,0.3986,0.0783,0.0695,0.0872,0.0699,0.0936,3.4881,4.6556,1.4756,1.6765,1.5035,0.4202,0.0539,0.0914,0.099,0.0634,0.1125,4.1
ONINEF,97.24,200.63,1.91,10.29,12.03,33.7,22.3,14.6,762.76,-2.9753,-2.3749,1.96,1.91,1.91,0.4286,-0.2392,-0.6209,-0.881,2.1726,2.9115,2.0305,1.8207,28.8188,7.2609,8.4596,8.545,0.6242,0.4764,0.6543,3.1672,3.9907,1.2535,1.4275,1.3096,6.3728,12.469,4.0948,4.1656,4.2085,9.7296,1.959,1.9145,1.9379,1.973,1.9452,3.5256,4.6768,1.4698,1.487,1.72,0.4185,0.1069,0.0924,0.0505,0.1123,0.0564,3.5783,4.9144,1.6796,1.5501,1.6847,0.3882,0.0846,0.0725,0.087,0.0528,0.0913,19.6
ONIQEI,94.02,192.59,3.15,9.08,7.81,36.7,29,20.2,666.47,-2.8474,-1.1942,2.02,1.99,1.91,0.4059,-0.2463,-0.5641,-0.6007,1.7137,2.9192,1.9769,2.1258,28.7225,7.2975,8.4611,8.5099,0.6244,0.4107,0.4159,3.1661,3.9975,1.228,1.3884,1.381,6.3404,12.4258,4.0478,4.2227,4.1553,9.8278,1.9728,1.978,1.9941,1.9462,1.9367,3.5132,4.7076,1.6099,1.5464,1.5514,0.3432,0.0505,0.0611,0.0767,0.086,0.069,3.5072,4.6915,1.511,1.6013,1.5792,0.402,0.0853,0.0764,0.0837,0.0726,0.084,14.6
ONIZAO,94.78,198.07,2.33,6.1,13.05,33.1,24.4,15.9,713.72,-3.0019,-1.5082,1.93,1.95,1.92,0.4219,-0.2451,-0.6972,-0.6162,1.9135,2.8995,2.0605,2.0925,28.7292,7.2827,8.5698,8.4555,0.6143,0.5384,0.4625,3.1676,3.9956,1.3543,1.4224,1.2189,6.3442,12.4509,4.1426,4.1815,4.1268,9.7831,1.9437,1.9362,1.9579,1.9509,1.9944,3.5131,4.7811,1.5856,1.565,1.6306,0.403,0.0872,0.0773,0.0817,0.0756,0.0811,3.5058,4.6831,1.4817,1.4507,1.7507,0.4273,0.1038,0.0871,0.0684,0.0952,0.0727,19.3
ONOHEF,80.02,179.82,1.61,5.39,6.04,30.6,20,9.3,423.3,-4.1208,-3.2991,1.94,2.26,1.88,0.3681,-0.2632,-0.1087,-0.473,1.8058,2.9693,3.3022,2.0658,28.7536,7.3164,7.0325,8.4395,0.7144,0.554,0.2197,3.165,4.0179,1.3938,1.4284,1.1957,6.4261,12.413,4.1238,4.1882,4.101,9.7928,1.9422,1.9803,1.9484,1.9467,1.9751,3.1564,3.8539,1.2461,1.3562,1.2517,0.0984,0.0166,0.0185,0.0168,0.0187,0.0278,3.5312,4.6228,1.5363,1.5629,1.5236,0.319,0.0724,0.0549,0.0608,0.0566,0.0744,25.7
ONORUG,85.72,186.14,3.03,6.51,9.85,29.7,22.6,18.1,634.9,-4.2221,-3.1365,2.27,1.79,1.92,0.5162,-0.1998,-0.5452,-0.4946,2.504,3.0057,2.0417,2.2752,28.8599,7.1378,8.4733,8.5231,0.5402,0.2636,0.7391,3.1613,3.955,1.311,1.3444,1.2996,6.2493,12.4869,4.16,4.1954,4.1315,9.7476,1.94,1.9879,1.9243,1.9213,1.9741,3.5453,4.6784,1.5445,1.5282,1.6057,0.3214,0.0729,0.0537,0.0651,0.0601,0.0696,3.4737,4.6165,1.4413,1.6843,1.4909,0.4044,0.0789,0.0834,0.0809,0.0917,0.0694,-0.4
ONUMAN,87.34,194.22,2.35,9.48,9.12,30.4,23.5,19.7,716.97,-4.5409,-3.898,1.84,1.95,1.91,0.6152,-0.1695,-0.5521,-0.5756,2.8813,3.0593,2.1659,1.9542,28.833,7.1418,8.498,8.5666,0.5758,0.7263,0.587,3.1544,3.932,1.2441,1.3105,1.3774,6.2125,12.5164,4.1811,4.1929,4.1424,9.656,1.993,1.9532,2.0012,1.8431,1.8654,3.498,4.6368,1.4404,1.6469,1.5495,0.4174,0.0791,0.0656,0.1068,0.0699,0.096,3.5231,4.664,1.5782,1.4891,1.5967,0.3885,0.0864,0.0565,0.0932,0.0686,0.0837,2.6
OPEZAM,175.23,No Value,1.65,5,3.77,50.7,22.7,8.3,381.58,-3.8378,-2.5244,1.72,1.71,1.92,0.7009,-0.1206,-0.5154,-0.4889,3.6197,2.8826,2.0172,2.0412,29.1731,7.0899,8.2808,8.3039,0.647,0.832,0.7918,3.154,3.8893,1.2351,1.3768,1.2773,6.1798,12.5845,4.2022,4.2202,4.1622,9.5348,2.002,2.0041,1.8226,1.798,1.908,3.4898,4.6206,1.6761,1.4153,1.5292,0.4049,0.0804,0.0619,0.0942,0.0555,0.1129,3.4826,4.6129,1.423,1.5588,1.6311,0.3933,0.0985,0.0855,0.0564,0.0988,0.0541,65.7
OPOCAZ,89.08,195.74,4.29,9.06,8.2,45.3,38.1,26.3,783.54,-3.7782,-2.7403,1.95,1.99,1.9,0.4291,-0.2496,-0.2137,-0.6173,2.2135,2.9483,3.0141,2.0778,28.8229,7.2894,7.3772,8.4528,0.6856,0.6323,0.4567,3.1677,4.0025,1.3415,1.2509,1.4102,6.3789,12.4512,4.1181,4.1236,4.2095,9.7408,1.9795,1.9397,1.9514,1.9716,1.8986,3.168,3.9625,1.2094,1.421,1.3321,0.0831,0.018,0.0201,0.0119,0.0183,0.0149,3.5163,4.6463,1.5315,1.5341,1.5807,0.4547,0.0959,0.057,0.1216,0.0585,0.1217,20.7
OPUPOG,62.49,155.37,1.67,3.61,9.87,23.9,14.1,8.4,469.21,-3.2654,-1.6781,2.18,2.03,1.86,0.3888,-0.2594,-0.5709,-0.5824,1.6434,2.9277,1.9354,1.9507,28.8298,7.3284,8.5268,8.5379,0.6864,0.335,0.4871,3.1605,4.015,1.2733,1.3168,1.4249,6.4415,12.3569,4.1171,4.1223,4.1175,9.8128,1.9089,1.9729,1.9724,1.978,1.9806,3.5402,4.7123,1.5204,1.531,1.6608,0.3184,0.0612,0.0706,0.068,0.0529,0.0657,3.5261,4.7165,1.6292,1.614,1.4733,0.3398,0.0503,0.0783,0.079,0.0488,0.0834,22.2
OPUREY,79.72,215.44,2.12,9.09,8.07,36.4,27.5,18.6,663.1,-4.0395,-2.5138,1.97,2.19,1.88,0.3579,-0.2626,-0.0302,-0.4946,1.7844,2.9644,3.2084,2.0759,28.7422,7.323,7.0271,8.4627,0.7074,0.5248,0.2617,3.165,4.0165,1.3794,1.2335,1.4035,6.4037,12.4188,4.1144,4.1881,4.1164,9.8196,1.9348,1.9688,1.9665,1.9514,1.9981,3.1494,3.7613,1.3201,1.2654,1.1759,0.1194,0.0163,0.0216,0.034,0.0162,0.0313,3.5217,4.6402,1.4832,1.5148,1.6422,0.3327,0.0662,0.0531,0.0762,0.0491,0.088,31.7
OQETAH,93.58,195.73,2.64,7.24,12.69,41,34.9,25.1,772.27,-3.0639,-1.9489,2.01,1.91,1.91,0.4228,-0.2427,-0.596,-0.8567,2.0368,2.917,2.1169,1.9051,28.8408,7.2773,8.4287,8.5996,0.6546,0.4248,0.6611,3.1663,3.9948,1.2949,1.274,1.4259,6.3737,12.4438,4.1372,4.1291,4.1775,9.7597,1.9665,1.9221,1.9307,1.9738,1.9666,3.5185,4.6491,1.5437,1.5249,1.5804,0.4284,0.0843,0.0501,0.1142,0.0647,0.1151,3.5356,4.8535,1.5497,1.6109,1.6929,0.4675,0.1,0.1134,0.0772,0.0919,0.0849,20.2
OQETUB,97.67,200.19,3.13,12.4,11.48,40.8,34.3,22,816.38,-1.4433,0.0392,1.94,1.96,1.92,0.3277,-0.2369,-0.8722,-0.8558,2.0179,2.9013,1.8164,1.9024,28.885,7.2554,8.5413,8.5449,0.5842,0.5882,0.5658,3.1671,3.9837,1.2296,1.4087,1.3454,6.3682,12.5094,4.1098,4.2161,4.1835,9.7948,1.9547,1.9427,1.9589,1.9559,1.9826,3.5588,4.8528,1.5217,1.6105,1.7206,0.4606,0.1121,0.0818,0.1015,0.0946,0.0706,3.5472,4.8489,1.5757,1.6093,1.664,0.4597,0.0958,0.096,0.0944,0.0974,0.076,14.5
OQONEP,80.06,237.85,2.03,9.49,10.07,38.2,28.3,18.8,807.96,-3.9888,-3.6187,1.96,2.11,1.87,0.397,-0.2563,-0.6116,-0.0669,1.9404,2.963,2.1306,3.1487,28.6988,7.3082,8.5377,7.0742,0.7021,0.479,0.4039,3.1663,4.0084,1.3631,1.2479,1.3974,6.3863,12.4367,4.1671,4.138,4.1316,9.78,1.9481,1.9496,1.9868,1.9299,1.9656,3.5054,4.7009,1.5511,1.5375,1.6123,0.4054,0.101,0.0797,0.0735,0.0787,0.0725,3.1697,3.7837,1.1776,1.4551,1.151,0.1135,0.0196,0.0264,0.0221,0.0224,0.0231,30.2
ORUFUE,85.89,187.82,3.42,7.64,8.89,37.2,30.4,21.6,670,-4.0458,-2.2324,2.28,2.09,1.9,0.2299,-0.2583,1.0651,-0.5975,2.1108,2.9436,3.7257,2.076,28.9348,7.2988,14.3943,8.5315,0.6791,0.913,0.4042,3.1658,4.0124,1.3354,1.3803,1.2967,6.4335,12.5153,4.0935,4.2902,4.1315,9.8213,1.9383,1.9855,1.9377,1.9653,1.9946,4.9535,8.7349,2.8725,3.0913,2.7712,0.2465,0.0461,0.0732,0.0346,0.0351,0.0575,3.5209,4.703,1.5397,1.5511,1.6122,0.3736,0.0886,0.063,0.0856,0.056,0.0804,28.6
OSIBUP,99.66,204.76,3.67,8.01,8.56,40,28.8,19.1,643.03,-4.1521,-3.1944,1.87,1.97,1.91,0.47,-0.1514,-0.5316,-0.6287,2.0886,3.184,2.1828,1.8127,28.7747,7.1198,8.4718,8.5452,0.608,0.5609,0.5061,3.1513,3.9146,1.3103,1.3568,1.2475,6.2856,12.4621,4.2188,4.1556,4.0877,9.7824,1.9113,1.9552,1.9748,1.9566,1.9845,3.4773,4.6677,1.5594,1.4641,1.6441,0.3867,0.0732,0.084,0.0606,0.1016,0.0672,3.4931,4.7161,1.6263,1.6919,1.3979,0.4195,0.0536,0.0957,0.1044,0.0757,0.0901,-3.8
OSIYUM,79.64,175.49,1.81,8.15,7.86,29.6,20.5,13.1,585.01,-4.0092,-2.4258,1.95,2.24,1.89,0.3404,-0.2647,-0.0357,-0.4906,1.7404,2.9527,3.3117,2.0562,28.767,7.3181,6.9841,8.4588,0.7012,0.5534,0.2276,3.1658,4.0186,1.3785,1.4138,1.2263,6.4307,12.4163,4.1325,4.1811,4.1027,9.8126,1.9226,1.9933,1.9734,1.9479,1.9754,3.1546,3.76,1.285,1.272,1.203,0.1211,0.0182,0.0202,0.032,0.0174,0.0334,3.5215,4.6292,1.4894,1.526,1.6138,0.3399,0.0708,0.0555,0.0711,0.0519,0.0906,25.8
OTAPOP,90.78,196.78,3.12,9.2,8.59,41.1,33.5,23.9,724.26,-4.2714,-3.1409,2.09,1.86,1.96,0.5226,-0.2149,-0.5644,-0.5638,2.5563,2.9546,2.0309,2.2204,28.8659,7.1532,8.4104,8.4533,0.4985,0.3743,0.6056,3.1709,3.9626,1.3085,1.3246,1.3295,6.2291,12.4898,4.1627,4.1604,4.1667,9.7585,1.9774,1.9633,1.9241,1.9155,1.9783,3.5181,4.6283,1.5771,1.579,1.4722,0.418,0.1041,0.0684,0.0793,0.098,0.0682,3.4726,4.6259,1.4622,1.5198,1.6439,0.4652,0.1019,0.1053,0.0734,0.1148,0.0698,7.7
OTCHCX,62.26,154.65,2.03,4.47,8.98,24.4,16,10.2,473.76,-3.2174,-1.1234,2.05,2.16,1.86,0.3845,-0.2591,-0.5675,-0.5634,1.6357,2.9217,1.9268,1.9187,28.8338,7.326,8.5223,8.5123,0.6814,0.4572,0.3552,3.1605,4.0146,1.3357,1.4152,1.2636,6.4439,12.3556,4.1178,4.1543,4.0835,9.816,1.9252,1.9546,1.9583,1.9848,1.993,3.5293,4.707,1.6357,1.46,1.6113,0.3312,0.0796,0.0473,0.0704,0.0532,0.0807,3.5402,4.7144,1.5012,1.6987,1.5145,0.3088,0.0665,0.0699,0.0566,0.057,0.0587,16.2
OTROSC,46.91,130.33,1.76,6.77,10.44,19.9,14.2,8.9,538.38,-4.2512,-1.0946,1.89,3.06,1.85,0.4019,-0.2706,-0.668,-0.4779,1.4258,2.9403,2.0037,2.0723,28.669,7.2967,8.6583,8.4242,0.7045,0.5189,0,3.1611,4.0279,1.3426,1.4204,1.265,6.5036,12.3136,4.1023,4.1437,4.0676,9.7809,1.9079,1.9696,1.9537,1.9815,1.9682,3.4933,4.7665,1.6792,1.4423,1.6451,0.4082,0.1118,0.0556,0.0836,0.0634,0.0938,3.5373,4.6906,1.508,1.6977,1.4848,0.25,0.0576,0.0603,0.0359,0.0582,0.0381,26.2
OTUDUD,82.27,194.24,1.69,5.25,9.05,30.8,19.8,11.7,492.29,-4.2989,-3.5386,1.93,2.14,1.85,0.4005,-0.2388,-0.5497,0.2228,1.8811,3.0404,2.1897,3.2662,28.743,7.282,8.5044,6.9435,0.7206,0.5647,0.3369,3.161,3.9948,1.3789,1.3658,1.2502,6.3898,12.4296,4.1249,4.1725,4.1322,9.7802,1.9325,1.9792,1.9549,1.9253,1.9882,3.5031,4.6641,1.4707,1.6682,1.5251,0.3825,0.071,0.0813,0.0834,0.0637,0.0831,3.119,3.5141,1.2171,1.0664,1.2307,0.1441,0.0341,0.0136,0.0431,0.0188,0.0345,8.3
OVIBIG,94.05,198.16,2.15,7.36,8.06,37.1,29.3,18.9,591.55,-2.9873,-2.1745,1.9,1.96,1.9,0.5085,-0.2405,-0.8428,-0.5886,2.1768,2.9575,1.9102,2.014,28.7018,7.2586,8.5617,8.5997,0.6673,0.5917,0.4594,3.1669,3.994,1.2774,1.4114,1.3052,6.3364,12.4459,4.1046,4.1578,4.1835,9.7092,1.9578,1.9095,1.9511,1.9657,1.925,3.5396,4.867,1.754,1.5046,1.6085,0.4361,0.0851,0.073,0.1122,0.0587,0.1072,3.5077,4.6363,1.4938,1.4164,1.7261,0.4447,0.0941,0.0874,0.065,0.1164,0.0819,8.8
OVOLES,82.94,184.05,1.52,9.39,8.7,36.7,28.2,17.7,648.26,-3.1193,-3.1031,2.05,1.91,1.88,0.4239,-0.2508,-0.5501,-0.8214,2.0191,2.9324,2.1491,1.8541,28.7979,7.289,8.4306,8.5617,0.6478,0.3996,0.604,3.1658,4.0026,1.266,1.4223,1.3142,6.3806,12.4391,4.0954,4.1791,4.1647,9.7564,1.9493,1.9266,1.9228,1.9651,1.9925,3.5222,4.6267,1.4666,1.62,1.5402,0.4012,0.0862,0.0773,0.0848,0.0761,0.0768,3.5428,4.8455,1.6284,1.5095,1.7076,0.4331,0.103,0.0712,0.1,0.0769,0.082,17
OVUGUI,80.33,223.87,1.72,5.6,7.24,38,26.9,13.8,487.66,-4.0564,-2.9455,2.01,2.05,1.89,0.2445,-0.2686,-0.1918,-0.1184,1.8836,2.9747,3.219,3.1953,28.7903,7.305,7.2569,7.0984,0.6925,0.4668,0.3932,3.168,4.0196,1.4221,1.3759,1.2216,6.4264,12.5054,4.1509,4.1716,4.1828,9.8237,1.9319,1.9701,1.9658,1.9583,1.9975,3.1607,3.9451,1.3474,1.3844,1.2133,0.0861,0.0105,0.0188,0.0265,0.0141,0.0162,3.1687,3.8585,1.3141,1.1993,1.3452,0.0912,0.0226,0.0118,0.0223,0.0159,0.0186,25.4
OWUKIC,97.29,196.71,2.96,5.78,9.19,35.6,26,17.1,569.58,-2.3456,-0.2757,2,1.99,1.93,0.3896,-0.2423,-0.7616,-0.7603,1.8634,2.8636,2.0102,2.01,28.8415,7.2955,8.5492,8.5544,0.5964,0.5061,0.525,3.1687,3.9903,1.3342,1.4002,1.2559,6.3544,12.4405,4.152,4.1684,4.1202,9.8155,1.9365,1.947,1.9824,1.9741,1.9755,3.5419,4.8245,1.4402,1.5914,1.7929,0.3952,0.1,0.0979,0.0413,0.1082,0.0478,3.54,4.8247,1.6543,1.5628,1.6077,0.3956,0.0722,0.0772,0.0967,0.0495,0.0999,18
OXABOG,78.61,227.01,2.62,7.79,8.51,39.1,32.2,21.9,727.97,-3.9329,-2.6902,2.04,2.12,1.9,0.3642,-0.2433,-0.6119,-0.0406,1.8241,2.9747,2.1093,3.1872,28.7744,7.2686,8.5284,7.0367,0.7141,0.4022,0.4163,3.1636,3.9988,1.3358,1.2452,1.4179,6.3933,12.4239,4.1464,4.1668,4.1107,9.8186,1.9326,1.9741,1.9733,1.9488,1.9897,3.5146,4.6981,1.5342,1.5237,1.6403,0.3991,0.0884,0.0664,0.0937,0.0618,0.0888,3.1578,3.7663,1.1954,1.4499,1.121,0.1166,0.015,0.0278,0.0237,0.0195,0.0306,29.1
OXALIN01,93.4,214.46,2.04,10.2,8.88,37.1,29.9,21.3,746.1,-3.4487,-2.1656,1.96,2.03,1.93,0.3217,-0.2556,-0.1845,-0.5986,1.8868,2.923,3.1426,2.037,28.9011,7.2913,7.0971,8.501,0.6608,0.5605,0.4048,3.173,4.0033,1.3564,1.2466,1.4003,6.4111,12.4555,4.1345,4.1399,4.181,9.8117,1.9629,1.934,1.9582,1.98,1.9766,3.1733,3.9197,1.3256,1.1968,1.3974,0.0914,0.0203,0.0096,0.0349,0.0107,0.0159,3.5152,4.7087,1.5528,1.463,1.6929,0.3746,0.0862,0.0329,0.1087,0.0495,0.0974,17.8
OXOZOR,79.37,174.42,3.66,10.33,10.97,37.8,30.6,21.9,788,-3.1395,-1.9942,1.91,2.26,1.88,0.3866,-0.2538,-0.8444,-0.5698,1.7272,2.9327,1.9279,2.0577,28.8629,7.281,8.6016,8.4222,0.6757,0.6703,0.22,3.1615,4.0091,1.226,1.3982,1.3849,6.4408,12.3991,4.1123,4.1165,4.1703,9.7735,1.9623,1.9165,1.9607,1.9771,1.9568,3.5577,4.8374,1.4889,1.6459,1.7026,0.4493,0.1044,0.1076,0.0846,0.09,0.0627,3.5356,4.6393,1.4362,1.7259,1.4773,0.3949,0.0746,0.0934,0.0942,0.0555,0.0771,20.1
OXUJEY,87.52,193.89,1.54,9.13,7,34.6,25.5,16.7,610.41,-4.0263,-2.9251,1.96,2.06,1.9,0.4129,-0.2485,-0.599,-0.0253,1.9256,3.0199,2.1398,2.9856,28.7431,7.2719,8.5106,7.0618,0.701,0.4868,0.3829,3.165,4.0025,1.191,1.3958,1.4158,6.3543,12.4303,4.0699,4.2068,4.1535,9.8025,1.9666,1.9611,1.9305,1.9683,1.976,3.4984,4.6877,1.4834,1.5698,1.6345,0.4129,0.1036,0.0783,0.0637,0.1122,0.0552,3.1908,3.7165,1.3735,1.1828,1.1601,0.118,0.0238,0.0215,0.0232,0.0302,0.0194,10.1
